,id,date,dateYear,dateMonth,dateDay,rating,userName,content
15,16,20220204,2022,02,04,5,해더,"어플이 깔끔해서 사용하기 편리합니다. 정보입력할 때 원래의 폼이 잘 정리 되어 있어서 입력하기 매우 쉽습니다. 다만 정보입력 버튼( +버튼)을 눌렀을 때 최근사진이 나오게 되어서 처음엔 이게 뭐지 잘못 눌렀나 싶었습니다. 버튼 누르면 텍스트 입력 창으로 들어가 지고, 거기서 사진을 첨부할 수 있게 되면 훨씬 이해하기 쉽고 깔끔하게 보일 것 같습니다. 좋은 어플 만들어 주셔서 감사합니다."
16,17,20220426,2022,04,26,4,sj Lee,"디자인 깔끔하고 좋아요~ 사용해보면서 조금 개선됐으면 좋겠다 싶은게 있는데, 1. 사진 회전이 가능하거나 수정을 할 수 있었으면 2. 어플 테마컬러를 화이트, 블랙 선택이 가능했으면 3. 검색기능이 있었으면(전에 먹었던 식단, 운동 등을 찾으려할때 불편하더라구요) 위 3가지가 조금만 더 개선이 되면 사용하는데 더 좋을 것 같아요!"
17,18,20220427,2022,04,27,5,라쥬,쓰기 편하게 되어있어 좋아요 근데 자주 쓰는 내용은 불러오기나 복사기능이 있으면 좋겠어요. 일정시간에 하는 똑같은 운동이나 식단을 매번 다시 적지 않고 앞에 기록했던 내용중에서 선택이 가능하게 해주시면 좋겠어요 그리고 메모하다가 저장을 안하고 다른걸 누르게되면 내용이 다 날라가는데 임시저장 기능도 있으면 좋겠어요
18,19,20220125,2022,01,25,5,둠챗 (또뷰DDoVieW),"다이어트할 때, 이것저것 잡다하게 기록하는 건 지속하기가 힘든데 직관적이고 심플해서 잘 사용하고 있습니다 :) 특히 업데이트된 생활기록 등이 아주 마음에 들어요, 감사합니다! + 추가적으로 [앱잠금]기능이 있으면 좋을 것 같습니다! 눈바디 사진 등 민감할 수 있는 정보가 있어서요 :>"
19,20,20220115,2022,01,15,5,김은진,만족스럽게 잘 쓰고 있습니다! 자동으로 시간이 입력되는 것이 가장 큰 장점 같습니다 하루 식단이나 운동 시간을 조절할때 큰 도움이 되네요 사용법도 간편하고 메모기능이 있어서 그때의 기분이나 상황을 적을 수 있는게 좋고 수면시간이나 배변 물같은 소소한 것도 입력 가능해서 아주 좋아요!
20,21,20210714,2021,07,14,5,Halin Kim,앱 자체는 단순기록에 진짜 도움되는것 같아요. 장점은 이거저거 귀찮게 안알아보고 했던거 기록용으로는 진짜 완벽하고 저같이 이거저거 계산하는거 귀찮아하는 사람한텐 제일 맘에 드는거같아요. 단점은 사진이 따로 저장 불가능해서 올리면 그냥 끝이어서 비포애프터 비교가 좀 힘들어서 아쉬워요. 그리고 식단 텍스트 사이즈와 운동 입력하는 칸의 크기는 고정이라서 좀 길게쓰면 식단 기록이 잘리고 운동 입력하는거도 쓰다가 수정하기가 불편해요. 마지막으로 구글헬스랑은 연동이 되는데 삼성헬스랑은 연동이 안되서 좀 아쉬워요. 그래도 다신이랑 이거저거 앱써보고 하나하나 검색하는건 너무 귀찮았어서 그냥 사진으로 기록땡할 수 있는 밀리그램에 정착했어요. 나중에 유료결제 시스템이라도 도입되서 저거 수정가능했으면 좋겠어요 :)
21,22,20210828,2021,08,28,4,lumière,간단하게 기록할 수 있도 디자인도 깔끔하고 사용자가 사용하기 편리하게 구성되어있는데 제가 전날 데이터를 잘못작성한 것을 인지하고 수정을 하게 되었을때 오류가 나서 튕겨 데이터를 삭제하고 다시 작성했음에도 불구하고 데이터가 다시 예전 데이터로 복구됩니다... 3일이 지나고 4일이 지나 데이터를 삭제하고 다시 작성해도 다시 예전 데이터로 복구되어있더라고요... 수정후 잘 보이는듯했지만 다시 확인해보면 돌아와있고... 이 문제점 고쳐주시면 진짜 완벽할 것 같습니다.....
22,23,20210616,2021,06,16,5,Havy,"깔끔한 디자인으류 너무 예쁜데다가 사진 시간 연동되는것도 좋고 식사의 종류(아점저간식)와 점수, 배부름정도도 표시할 수 있는것이 너무너무 맘에 듭니당😍😍 메모 함께 표시되는것도좋고요! 다른 기기로 연동이 가능했으면 좋겠어요~~!! 아이패드로 같이 관리하고싶은데 연동기능이 안보여요..없는것같아 아쉽습니다!"
23,24,20220104,2022,01,04,5,오유리,"정말 유용한 어플이에요! 이제까지 식단, 운동 기록 어플 여러개 써봤는데 제일 사용하기 간편하고 여러기능들이 있어서 좋아요. 건의사항이 있는데 혹시 가능하다면 반영 고려해주세요 1. 배변활동, 생리시작 체크란도 있었으면 좋겠어요 2. 체중 및 식사시간 등 입력시 스크롤 형식 말고 키보드로 직접 입력할 수 있었으면 좋겠어요. 좋은어플 만들어주셔서 감사합니다^^~~"
24,25,20210914,2021,09,14,4,연무,괜찮네용 칼로리 꼼꼼하게 다 쓰려면 스트레스 받는데 이렇게 시각적으로 이미지 찍어서 보는게 저한테 더 맞는거 같아요! 기왕 이렇게 되는거 / 하나 제안드리면 허리둘레 목둘레 허벅지둘레 등등 재는 기능도 추가되면 더 좋을거 같아요 ㅎㅎ... 다른 어플에 쓰고 있는데 한 어플에서 다 사용할수있으면 더 좋을거 같아서용
25,26,20220216,2022,02,16,5,포카리스윙트,이때까지 여러가지 다이어트앱들을 써봤는데 그중 보기도 편하고 쓰기에도 편한 앱이라 1달 전부터 밀리그램에 정착했습니다 ! 그만큼 진짜 입아플 정도로 좋아서 지인들에게 추천해주고 싶을만큼 좋습니다! 다만 아쉬운게 몇가지 있다면.. 1. 식단 관리할때 따로 칼로리 체크&입력이 가능했으면 좋겠어요 2. 하루의 기분을 기록할 수 있는 입력칸이 있었으면 합니다. 3. 식단 관리할때 사진을 최소 1장이상 올릴 수 있게 되었으면 좋겠습니다.
26,27,20211231,2021,12,31,5,토마토주스,"여러가지 시도한 방법 모두 2, 3일 지나면 자연스레 안하게 됐는데 6일이 지난 지금도 사용하기 편해서 열심히 기록하고 있습니다. 잘 사용하고 있지만 아쉬운 부분이 있어 적어봅니다. 아직 식단기록만 사용하고 있어서 식단 사용하면서 개선하면 좋겠다 생각하는 부분 1. 그룹 친구가 남겨준 댓글 자체에 답글 다는 기능이 있으면 좋겠습니다. (or 태그 기능) 2. 분류에 후식이 있으면 좋겠습니다. 3. 그룹 알림을 누르고 들어간 경우 그 알림내용으로 이동하면 좋겠습니다. 4. 기록한 끼니마다 개별적으로 댓글을 남기고 싶습니다. 5. 다크모드를 사용하고 있는데 댓글을 적을때 배경이 연분홍색인데 글씨색이 흰색이어서 잘 보이지 않습니다. '눌러서 댓글 남기기' 문구색 같은 회색정도여도 좋겠습니다. + 끼니 글 하나에 사진하나는 처음에 불편하게 생각했는데 사용하다보니 직관적이어서 좋습니다. 좋은 어플 만들어주셔서 감사합니다."
27,28,20220508,2022,05,08,5,YunHwa,"약 8개월째 사용중이고 그동안 진행했던 서바이벌도 다 참여하고 너무 만족해서 유료버전까지 구매했습니다☺️ 엄청 문제 되는건 아니지만 그래도 이부분이 추가된다면 더 효율적인앱이 되지 않을까 싶어서 남겨봅니다 1. 신체정보 입력할때 현재는 근육이랑 체지방률을 입력하게 되어 있는데 이부분에 체지방양까지 입력할 수 있으며 좋겠어요 아무래도 현재 지방이 몇kg가 되는지도 중요한요소니깐요. 2. 일별보기말고 월별(달력)로 봤을때 색깔로만 표기되서 가독성이 떨어집니다 운동 몇분,식단여부 등 간략한텍스트로라도 표기되면 더 보기 편할 것 같습니다. 3. 운동이나 식단 기입시 매크로처럼 자주입력하는 텍스트는 저장해놓을수있으면 좋겠어요 신체입력할때 너무 길게 입력했다가 나중에 편집하려고 들어가면 밑으로 안내려가고 커서를 조심스럽게 옮겨야해서 이 부분은 좀 불편합니다"
28,29,20220222,2022,02,22,5,뮤트,제가 찾던 형태의 심플하면서 한눈에 보기 쉽게 작성 할 수 있어서 잘 쓰고 있습니다. 몇가지 건의 사항이 있는데(메일도 보냈습니다) 식단이 잘 된날 안된날 스티커 형식으로 그날 그날 표시를 할 수 있으면 좋을거 같습니다. 한달 에 내가 식단을 얼만큼 잘 지켰는지 한눈에 볼 수 있게요~ 그리고 운동이나 식단 적을때 바로 못 적을 경우가 있는데 그럴때 시간 설정하는게 스크롤로만 되서 불편합니다. 키패드에서 숫자 적을 수 있게 해주시면 좋을 것 같습니다. 좋은 어플 만들어 주셔서 감사합니다. 잘 쓸게요~
29,30,20220424,2022,04,24,4,예은,"다이어트 하시는 분들한테는 진짜 유용하고 필수인 앱인거같아요 ! 기록하기가 넘 편하고 좋습니다 😍 식단 , 물 , 운동 , 눈바디 다 기 록 할수있는게 진짜 좋게 쓰는거같아요 !! 사진도 바로 찍어서 올릴 수있어서 더욱 좋았던거같아요 🔥 다만 로그인 , 회원가입 하는게 좀 어려웠던거 같네요 ! 아무튼 진짜 다 좋으니 꼭 깔아보세요 😎"
30,31,20210719,2021,07,19,3,라미,다이어트하면서 식단이랑 신체 기록을 깔끔하게 정리할 수 있어서 너무 좋네요. 그치만 아쉬운건 어쨋든 신체 사진을 저장하기도 하는데 앱 잠금이 아무리 찾아도 없는 것 같아요... 앱을 잠글 수 있는 기능이 추가되었으면 합니다.
31,32,20220305,2022,03,05,5,솜찌(sosoming),"심플하고 직관적이고 기록에 충실해서 마음에 드는데 일지를 적다보니 몇가지 아쉬워요. 1. 유산소나 정해진 시간내에 하는 운동은 시간이 눈에 보이지만 근력은 무게와 세트수로 봐서 시간이 얼마나 걸리는지 모르는데 필수입력이네요. 시간기록 외 무게, 세트수 입력할 수 있게 해주셨으면 좋겠어요. 그리고 시간입력도 자판으로 입력하게 해주세요. 하루에 다양한 운동을하는데 스크롤로 입력하는게 은근 시간 잡아먹음. 2. 달력에 막대나 운동 시간대별로 위치인거 같은데 시간별로 줄이 나눠져있는것도 아니고 운동도 크게 눈에 안띄어 별 의미 없는 것 같아요. 식단 색깔, 운동을 했을때, 물을 목표까지 마셨을때 막대가 아닌 아이콘으로 그 날 한 것을 나타내었으면 좋겠습니다. 3. 자주 하는 운동은 탬플릿처럼 저장할 수 있으면 좋겠어요. 같은 걸 매번쓰려니 귀찮네요. 4. 생리, 배변활동도 기록 하고 싶어요. 현재 쓰면서 느낀 것들입니다. 더 써봐야 알겠지만 밀리그램이 운동기록어플중에 단연 최고에요."
32,33,20210828,2021,08,28,5,바람개비,20년 넘게 핸드폰 사용하면서 앱스토어 리뷰 처음 올려봐요. 너무 마음에 들고 개발해주신 분께 감사한 마음으로 남겨봅니다. 그동안 이것저것 다이어트 앱 많이 설치해봤는데 저는 밀리그램이 딱 마음에 들어요. 광고 없는 점도 마음에 들고 딱 제가 원하는 기능만 있어요. 문의사항... 걸음수는 어떻게 입력하는지 도통 모르겠어요.
33,34,20220307,2022,03,07,5,keuat Kim,"수정한 리뷰입니다. 백업, 사진어플 사용시 목록에 자동추가 등 건의사항 등이 다 반영이 되어 업그레이드 되어 너무 좋아요. 유료 어플이라도 사용의사 있습니다. 식단 어플 중에 최고예요. 운동이랑 식단 등 생활습관 기록에 최고예요."
34,35,20220510,2022,05,10,4,아이보리,"운동 그룹으로 서로 정보 볼 수 있는거 너무 유용하긴한데, 사진 길이가 길면 사진이 잘려서 눌러도 볼 수가 없네요. 운동 기록에서 업로드한 사진을 클릭했을 때, 원본 이미지를 볼 수 있었으면 좋겠습니다."
35,36,20220119,2022,01,19,5,큐티가이,텍스트 치기 귀찮은 사람한텐 최고의 어플인거 같아요! 복잡하지 않고 단순하고 깔끔해서 보기도 편해요 굳이굳이 아쉬운 점을 꼽으라면 그 시간 기록할 때 숫자 키패드로 입력할 수 없다는 정도..? 아 그리고 한 번 생성했던 그룹은 삭제 안 되는것도 조금 아쉬워요☆
36,37,20210929,2021,09,29,5,서환희,"좋아요 !! 여러가지 식단, 운동 어플 돌아다니다가 제일 깔끔하고 좋은 어플인 것 같아서 정착했어요 칼로리 기록하는 것 부터, 사진만 찍으면 알아서 칼로리 계산해주는 어플 등등 많이 써봤는데 밀리그램이 가장 필요한 기능만 모아놓은 것 같아서요 더 바라는 점이 있다면 1. 식단 점수별 색이 비슷비슷하고 눈에 크게 띄지않아서 아쉬워요 빨 주 노 초 파 이렇게 한 눈에 들어오는 점수면 좋겠습니다 2. 삼성헬스와 걸음 연동이 되면 더 좋겠습니다 좋은 어플 만들어주셔서 감사합니다 ^^"
37,38,20220421,2022,04,21,3,잉댝,"날짜별로 무슨 음식을 먹었고 많은 날짜를 한번에 볼수 있어 좋다. 그리고 각 먹는 음식마다 별점을 정할수있어서 좋고 , 어느 시간마다 얼만큼을 먹었는지 알수 있어서 좋다. 그리고 다이어트 기능등 여러가지 기능들이 있어거 좋다. 마지막으로 내가 영양소를 얼마나 먹었고 내가 먹은 영양소를 확인을 할수없어서 아쉬웠다. 그리고 내가 먹은 음식만 기록을 해줘서 아쉬웠다. 또 내가 무슨 영양소가 부족한지 안나와있어서 아쉬웠다."
38,39,20220223,2022,02,23,4,jj lee,기록앱 없나 찾아봤는데 제가 생각하던 그대로입니다! 하나 아쉬운거는 사진이 바로 떠서 제모습에 놀라네요🥲🥲🥲 사진 비공개 기능이나 바로 안뜨도록 하면 어떨까 싶네요ㅋㅋ 아!디데이 설정 기능도 있음 좋겠어요! ㅎㅎ
39,40,20220416,2022,04,16,5,다연,진짜 잘 쓰고 있는 다이어트 어플 입니다! 깔금하기도 하고 편하기도 해요~ 근데 신체&운동에 들어가면 각각의 운동시간만 뜨는데 마지막 아래에 총 운동 시간까지 나오면 더 좋을 것 같아요!!
40,41,20220110,2022,01,10,4,바뽀옵,친구랑 같이 다이어트 하면서 일기 식으로 기록하고 운동이나 식단 같은 거 공유하면서 서로 도움 받을 수 있어서 좋아요! 다만 친구는 아이폰 쓰고 저는 갤럭시 쓰는데 친구 걸음수는 바로바로 기록되고 저는 가끔 아예 안 될 때도 있는가 하면 식단 기록 할 때 저한테는 먹은 양 선택하는 란이 가볍게 적당히 배부르게만 뜨는데 친구한테는 과하게라든지.. 여러가지 좀 더 세세하게 기록할 수 있게 뜨더라구요... 갤럭시도 그런 기눙 가지고 싶어요........
41,42,20221107,2022,11,07,5,군침이싹도노,UI 디자인도 깔끔하고 전체적으로 좋아요! 근데 삼성헬스 언제쯤 연동될까요..?ㅠ 구독할까 생각중인데 삼성헬스 연동이 안되서 걸음수도 직접 입력하구 좀 불편해여ㅜㅜ
42,43,20221024,2022,10,24,4,Seul Ki Choi,새로 생긴 음식 검색 아주 좋아요. 이것 덕분에 다시 밀리그램으로 갈아탔어요. 그리고 칼로리 입력한 음식명들이 그냥 메모로 입력되었으면 좋겠어요. PT쌤한테 식단 사진을 보내면 칼로리값만 보내지고 음식명은 안 적혀져 있네요.
43,44,20221102,2022,11,02,5,-:,잘 쓰고 있는데 달력 한달치를 펼쳐서는 운동한날이 표시가되는데 일주일만 표시되는 화면에는 운동한날이 표시가 안되서 참으로 불편합니다 그리고 일주일표시창에서 옆으로 스크롤하여 다른날로넘어가는게 감도가 너무 떨어져요
44,45,20221020,2022,10,20,5,김건호,안녕하세요 좋은 어플 만들어 주셔서 잘 사용하고 있습니다. 감사합니다. 다름이 아니오라 그룹 채팅방이 안되어서요. 업데이트가 되지 않아 그런 것 같은데 안드로이드는 언제쯤 업데이트가 가능할까요??
45,46,20220918,2022,09,18,4,김소희,너무 잘쓰고 있어요! 사진으로 식단 올리는거랑 다른 사람들과 공유하는 기록 등 너무 좋아요 다만 삼성헬스가 연동이 안되서 불편해요ㅜㅜ 연동만 될 수 있으면 딱 좋을 거 같은뎅
46,47,20220926,2022,09,26,5,Hu CHO,ㅠㅠ제발 식단 추가할때 갤러리에서 불러온 사진들 자동으로 상단에 안뜨게 해주세요.. 바디체크 같은 사진들도 있는데 대중교통에서 입력하려고 키면 자동으로 다 보여줘서 너무 불편해요;
47,48,20221023,2022,10,23,5,김수현,너무 잘쓰고 있어요! 그룹도 있어서 같이 으샤으샤해서 더 열심히 하게 되네요ㅎㅎ 삼성헬스는 언제 사용할수있나요 걸음수 확인하고싶네요ㅠㅠ
48,49,20220819,2022,08,19,3,jennie,월간 캘린더 디자인이 너무 감성을 챙기느라 운동과 식단 표기가 보기가 어렵게 되어 있습니다. 남색 아주 작은 짝떼기 하나라서 보기가 어렵네요
49,50,20220821,2022,08,21,5,행복한도넛,"앱은 직관적이고 사용하기 쉽습니다. 다만, 반복되는 식단을 진행할 경우 매번 칼로리 등의 정보를 입력하는게 번거로워서ㅠ 지난 식단 기능이 추가되면 좋을 것 같습니다!"
50,51,20220815,2022,08,15,2,Hyun Young Lee,"정해진 날짜에 써야 해서 날짜를 잘못 입력했을 경우에 날짜 수정만 하면 되는게 아니라, 지우고 그 날짜에 가서 다시 작성해야해서 너무 번거로워요. 오류가 없다면 모를까 아무리 그날짜 찍고 기록을 해도 자꾸 이상한 날짜에 기재되고... 똑같은 것만 세 번, 네 번 작성했어요. 날짜만 변경하면 다른 날에 기재되게 해주세요"
51,52,20220915,2022,09,15,5,김수아,걸음 수 연동이 안 돼요.. 개인페이지엔 뜨는데 그룹 페이지엔 안 뜨네요.. 근데 그거 빼곤 최고예요!! +오늘 점심 때 보니까 걸음 수가 반영되었더라구요! 별 5개로 고칠게요!!!
52,53,20220920,2022,09,20,3,박정준,갑자기 그룹창이 안보이며 서버에서 불러오지 못했다고 지속적으로 문제가 생길시 개발자에 문의하라는 화면이 뜹니다 해결좀 해주세요
53,54,20220523,2022,05,23,4,ᄀᄃᄂ,사진 확대 랑 크기 편집 기능이 추가 돼면 좋을꺼같야요!! (인스타 스토리 올릴때 기능처럼!!) 사진 사이즈도 맘대로 짤려서 뷸편 ㅠㅠ 가족들이랑 같이 먹을 때 식탁 찍고 나중에 제가 먹은 것만 편집해서 자르고 다시 올리기가 너무 불편해요!!
54,55,20220625,2022,06,25,2,김희재,"걷기를 하면 왜 바로 수정이 안되나요??아이폰 쓸때는 괜찮았던게 왜 갤럭시 쓰니까 안되는건가요??그거때문에 너무 스트레스 받아요.그리고 줄넘기 어플이랑 연동 되는데, 안뜨고 수동으로 적고 있어요 (그리고 걸음수랑 줄넘기 갯수랑 왜 통합되어있죠??점점 이상해지네요)"
55,56,20220523,2022,05,23,4,제트유,"너무 만족하며 잘 사용중입니다. 그런데 삼성헬스와 연동하여 사용중인데 폰이나 워치로 볼 때는 10,000보를 걸었는데 밀리그램 어플상으로는 7,000보밖에 안 찍혀있어요ㅠㅠ 오차범위가 좀 큰 것 같네요:( 왜 그런걸까요??"
56,57,20220706,2022,07,06,5,민솔,"으음 일단은 만족해서 1년치 질렀는데요 삼성헬스랑은 언제쯤.. 연동 될까요..? 🥺 그리고 뭔가,, 음식들에 대한 칼로리가 제공되는 기능이 있었으면 좋겠습니다. 아무래도 유료앱이라 조금은 기대치가 높은가봐여!"
57,58,20220607,2022,06,07,5,Kayla Kim,"혼자서 식단관리 하기에도 좋고, 무엇보다도 그룹으로 가족이나 친구들과 함께 식단이나 운동습관 등을 공유하고 긍정적인 에너지를 받으며 함께 화이팅 할 수 있는 점이 좋습니다:) 앱도 깔끔하니 예뻐서 사용하기도 좋아요!"
58,59,20220830,2022,08,30,5,SUE BIN JEON,직관적이라 사용이 편리하고 친구랑 그룹만듷어 식단공유하는 기능도 넘 좋아요😀
59,60,20220627,2022,06,27,2,디니,업데이트를 하니 이번에는 신체 기록 사진이 전부 사라졌어요..ㅜㅜㅜㅜ 스와이프도 운동탭에서만 개선됐고 식단탭에서는 여전히 안 먹힙니다~!
